"","hr0","hr0.25","hr0.5","hr1","hr12","hr2","hr24","hr4","hr8"
"AT3G22275",-1.53848158761276,-0.0226572510346221,-0.58375883625812,-1.00546063487508,0.200379799303199,1.40839133864856,0.121552848000248,-0.0755060790937626,1.49554040292233
"AT3G22830",0.194160619129366,0.923987438375506,0.392204336325552,2.07092768225168,-0.791710333923979,-0.518270997576452,-0.620445830509563,-0.718276140104892,-0.932576773967217
"AT3G22840",-0.755859035910855,-0.103366588220858,-0.6924121992635,1.42476589013511,-0.399426985471044,-0.462701518364596,-0.751595362415133,1.97827644233407,-0.237680642823186
"AT3G23210",-0.736221417119257,0.448551228027962,-0.119324178828022,2.234335471505,-0.327686516715321,-0.502673187987219,-0.734400727341458,0.680007711163675,-0.942588382705358
"AT3G23240",-1.22289339578269,1.7856057548144,0.27004856181098,-0.974285460608504,-0.364557546515587,0.553478352720288,0.513452524368437,-1.12713443341216,0.566285642604837
"AT3G23250",-0.716351849265641,0.222922571977081,1.02095520819586,-0.459273848264775,-0.710016458617027,-0.415648228248306,-0.533154898764917,-0.611444739030211,2.20201224201794
"AT3G23530",-0.83477300010134,-0.402466838657729,-0.603004814138639,2.10443802415969,-0.232573004444532,-0.387843256608063,-0.586756038514229,1.29474531935179,-0.351766391046941
"AT3G23630",-0.63337427900929,2.01126048368302,1.04817969338109,0.504695284340589,-0.54016085792287,-0.435591206991759,-0.763537474140272,-1.05723610602185,-0.134235537318661
"AT3G23635",-0.1895014120394,-1.22233313129433,-1.1336521401448,-1.21327736091711,0.720572540324824,0.945162222488463,1.44067244542601,0.249030595467358,0.403326240688991
"AT3G23810",-0.201155935398441,0.392377827309046,-0.276325746437433,2.06240526724146,-0.251374782952762,-0.779567351071313,-0.585469958379492,0.914291464789108,-1.27518078510017
"AT3G24140",-1.14074222821086,-0.908527106119585,0.0261017048347635,-1.03479785146734,0.180071959505411,0.627098548427852,-0.587047232082831,1.36982614084881,1.46801606426377
"AT3G24310",1.09576171723277,-0.798400008546618,-0.0910060931614238,0.136481681010827,-0.496339289952893,0.148165206778449,-0.0859588806001022,-1.66535952015237,1.75665518739137
"AT3G24420",-1.10821728225543,-0.783698769159724,-1.0897052343364,0.806328916751679,-0.169430720517458,0.243965658382666,-0.150583065806117,2.0407873412466,0.210553155694177
"AT3G24520",0.262529274852603,0.944664299814517,0.642911917632275,1.70745698123777,-0.491419697510341,-1.05393334379823,-0.893383053826381,0.123834327534509,-1.24266070593672
"AT3G24840",-0.116953529576863,0.764045745572898,-0.211284178098181,2.3334261284051,-0.360018574478579,-0.742657494155566,-0.647220150672694,-0.126612127959236,-0.892725819036879
"AT3G25655",-0.523749509608944,1.79582934654545,1.59956128951522,0.160949602664881,-0.671014124229291,-0.465847198674907,-0.530375770502205,-0.815934116190237,-0.549419519519965
"AT3G25780",-0.783494210722772,1.42635757840848,1.9855265828586,-0.518828887330637,-0.0862094313095951,-0.300331008730344,-0.50323578172618,-0.76043658723288,-0.459348254214667
"AT3G25790",1.38613329244235,-0.846000917114678,-0.934750675981599,-0.170720333969725,1.53383416640624,-0.377606824908915,0.316330696125512,0.398795685916524,-1.3060150889157
"AT3G27170",-0.675173500187472,-0.335199473189748,-1.02203560445274,1.99027297070108,-0.280614182426935,-0.342283017539671,-0.55567800201815,1.37726195623049,-0.156551147116861
"AT3G27220",-0.720666930361005,-0.39676723586746,-0.816633074114269,1.89151043792156,-0.152770007904362,-0.335380866652232,-0.350014035381376,1.54316397283656,-0.662442260477417
"AT3G27510",-0.122333474587276,0.487464777392591,-0.62135701405616,2.47977253947851,-0.554231803112515,-0.232862800590213,-0.180557170712154,-0.749234716784759,-0.50666033702802
"AT3G27650",0.566646609963888,-0.914610433159077,-1.33972305640114,1.38389728905595,1.00689701794223,-0.388611302707101,-0.184331432034772,0.916003773918258,-1.04616846657824
"AT3G27690",-0.712679804111123,-0.626332527408666,-0.653419057674028,-0.453232180402881,0.207586842692421,-0.121342155644017,-0.588162266174665,2.40103132145392,0.546549827269037
"AT3G28857",1.22632764848795,-1.60970091045783,-0.973768574403897,-0.271715158747518,1.09765689711827,1.01756813762707,0.45063974150212,-0.485320063786223,-0.451687717339936
"AT3G28910",0.393485523066835,1.35926360221768,0.601371929261769,1.19341414588433,-0.378968311572481,-0.291510992868602,-0.361492394308448,-0.671103037597516,-1.84446046408357
"AT3G29000",-0.468451766761435,1.01726796045961,2.30282687345105,-0.309644688489946,-0.569835528477992,-0.517992590061168,-0.563291025343147,-0.586274377049382,-0.304604857727584
"AT3G29035",0.355023521962481,-1.00774077241733,-1.33292973394081,-0.530748017239305,0.106423599965834,1.35906080566447,1.33672217608977,-0.889223128446765,0.60341154836166
"AT3G29680",1.69077221171002,-0.770687148927698,-1.53186685495174,1.25142441062511,0.360948564969478,-0.438769622090407,-0.51690990885477,0.125267732848217,-0.170179385328216
"AT3G30210",2.30205251907698,-0.662056165292001,0.526525735781103,-0.126518133680617,0.045488961484849,-0.0220522396431708,-0.86399309649842,-1.1000350822496,-0.0994124989791193
"AT3G43930",2.46137790009498,0.184841443994416,-0.139398471279118,-0.505490176716968,0.323657488617022,-0.778416066031444,-0.29013753109137,-0.47278120440465,-0.783653383182865
"AT3G44260",-0.607314358575347,0.779903875964756,2.41255422565836,-0.162392402578323,-0.458360709071344,-0.468733872477147,-0.491244357727592,-0.519248681397512,-0.48516371979585
"AT3G44450",-0.496424102426334,0.560812132689302,-0.274545988123137,2.50836735596161,-0.460185151441744,-0.370574906715966,-0.491832070849389,-0.438507917403418,-0.537109351690924
"AT3G44860",-0.923315776418017,1.59320477456647,0.251739151061527,1.04570169438757,-0.875748833760629,-0.567868327040438,-0.786266323795236,-0.793447325846401,1.05600096684515
"AT3G44870",-1.16105603038582,2.21995511713693,0.548867023496983,-0.679447204277835,-0.298164476204963,0.530537496486163,-0.631853007036323,-0.424730166566484,-0.104108752648645
"AT3G45530",0.110794660750442,0.282187796428031,-0.492600848785428,2.50150483693122,-0.221273218641738,-0.689621346497611,-0.402408921455442,-0.290388212978113,-0.798194745751358
"AT3G45610",-0.653734815735509,-0.716112579613405,-0.221282524422711,-0.405680634117791,0.142343766158114,0.420009919011991,-0.82481141278573,-0.177488711373495,2.43675699287854
"AT3G45840",-0.510738683637928,0.167855415603245,-0.596862699463233,2.58073713221059,-0.29569636744826,-0.424743765777515,-0.24216935610076,-0.0765781239544329,-0.601803551431701
"AT3G45960",-0.839017476627818,1.03269434607927,2.06744023829857,0.0874642451874243,0.0702777028219314,-0.368319796502261,-0.323696575895994,-0.538411956760941,-1.18843072660018
"AT3G46130",0.466812426638417,-0.829095162193638,-1.49677967046746,0.503358534721804,-0.401321400034101,0.674201625722881,0.604557881567737,-1.08478217813355,1.5630479421779
"AT3G46190",-0.740173901521007,-0.975103814809421,-0.587542128773524,2.17152082337786,-0.464429484841153,0.188823863485752,-0.201187815292675,-0.390177348849703,0.998269807223874
"AT3G46270",-0.689405746521931,-1.11535810055499,-1.42455686234947,1.43403072181086,-0.655828256193199,0.401456955646565,0.316890356152175,0.897564152110323,0.835206779899669
"AT3G46600",-0.51750090623305,0.82440240426843,2.15710263346552,-1.25258247334211,-0.18478870772687,-0.195530776071734,-0.0844757948316265,-0.859244294935418,0.112617915406863
"AT3G46640",-0.115251238714306,1.21191681355782,0.00472254305824722,1.39564859044229,-1.3758218220346,0.450199562764775,0.525081950105913,-1.02382959951429,-1.07266679966585
"AT3G46800",-0.368878690388589,0.795128284058048,-0.646196900473114,2.39231965844522,-0.587370347414192,-0.594391369017929,-0.334934444637605,-0.146876771969296,-0.508799418602544
"AT3G46810",-0.318044640288525,0.37773743992574,-1.01507459344586,2.48831917136687,-0.361735282141272,-0.473484828102449,-0.185260021234884,-0.174419339874178,-0.338037906205438
"AT3G47470",-1.0528806025967,-0.783504326471497,-0.883982941489391,-0.490377842015222,0.908151045820577,-0.0472651244758774,-0.474155075841361,1.74090088407363,1.08311398299585
"AT3G47500",-0.94631905307869,0.897455718851465,-0.386169953460603,2.08499154545358,-0.408324493785441,-0.942934268206491,-0.743808022558276,0.440007021248927,0.00510150553552835
"AT3G47620",-0.821138901372536,-1.44632500865274,-1.41341920288918,0.334087965995007,0.30820614664261,0.596430605076145,0.23495493746912,0.801353162427659,1.40585029530391
"AT3G47960",-0.678168049001803,1.23538660865113,0.106315176999312,1.7390262336681,-0.407983980949647,-0.703754624876408,-0.664009809722493,0.602922759627243,-1.22973431439543
"AT3G48160",2.13835053288202,-0.627408836843359,0.452548071540454,-0.255761171500262,0.122184962855301,0.319909007731201,-0.205265335111704,-0.374974084359214,-1.56958314719444
"AT3G48590",-0.979015781272616,-1.05295624860911,-0.411450361736173,-1.10330065944794,0.745623142576865,0.171354762247946,0.167571551581304,0.559632577776247,1.90254101688348
"AT3G48920",1.28443566484472,-1.05487121302962,-0.850971378821509,1.1135582006223,0.802761577218614,-0.0345410461617674,0.595073543463472,-0.402252828486559,-1.45319251964965
"AT3G49530",-0.180929730089902,0.666951240210875,2.46081027914547,-0.48168073508182,-0.410849328009759,-0.55772273918616,-0.573492525332941,-0.466396418624614,-0.456690043031151
"AT3G49690",2.23544088410595,-0.188562881537196,0.167481442526523,-0.136971873610253,-0.275612052831147,0.210255892114282,-0.012091660858411,-1.63252086574198,-0.367418884167771
"AT3G49930",0.726782368289166,1.2428665148281,0.568769677738213,0.681970752081097,-0.715894287115508,0.0690914885608467,0.353924183731577,-1.13911160067721,-1.78839909743628
"AT3G49950",-0.915196655611303,-1.01632729415478,-0.0671155155615434,-1.63919037367065,0.42667851259389,0.527016802141658,0.980291805240255,0.320070324306252,1.38377239471621
"AT3G50010",-0.986869758905656,-0.331895835132194,-0.932813873064133,2.09062957605072,0.224050343097786,-0.556497269784707,-0.309732814244666,1.07116495820916,-0.268035326226313
"AT3G50060",-0.492530509044405,0.784361688058875,2.41313847218641,-0.306011875185195,-0.36720776562715,-0.6268294043689,-0.483100035122391,-0.32074785370054,-0.601072717196709
"AT3G50260",-0.862895190602435,1.5960379912029,0.766699488617062,0.613418334791812,-1.03716506257991,-0.37959376553735,-0.407517568160283,-1.22067405879864,0.931689831066842
"AT3G50330",0.51677691757124,0.600388054771029,1.85181508769868,-1.435543940574,0.469395028365861,-0.382783471170969,-0.272127475459007,-0.157666772615606,-1.19025342858722
"AT3G50460",-0.760252024986393,-0.754285551269073,-1.08899276834493,0.950513467524875,-0.653756353320709,-0.152175156620226,-0.162838377027026,0.659074710415938,1.96271205362754
"AT3G50700",-0.501271092425577,-0.880381049684777,-0.527057184745613,-1.28976956811155,-0.143434224611909,1.09330963136607,0.664275823436507,-0.237436311676502,1.82176397645336
"AT3G50750",-0.672595842860099,-0.867732293347209,-0.492983762027969,-1.02150090752401,0.443931841571538,0.299502270246282,0.362983017981529,-0.289032503113382,2.23742817907332
"AT3G50890",1.21144045911774,-0.636551280035599,1.038880916423,0.192303319325647,1.03850991470585,-0.46584622477736,0.151086573414184,-0.76861871265096,-1.76120496552251
"AT3G50930",-0.474057535160856,0.714996563135195,2.41680351895255,-0.190742178727145,-0.599444973478234,-0.367258550881564,-0.467266878603671,-0.781657048587572,-0.251372916648701
"AT3G51060",-0.774216392574763,-1.21397761316169,-0.187679257535066,-1.35079567367433,0.0510665513523538,0.338521942148676,0.855344204950536,0.586343034814539,1.69539320367974
"AT3G51240",-0.649572118691601,-0.0255477709190657,-0.633322965882254,2.10133218063517,-0.421343461149871,-0.53672056941816,-0.612279039633058,1.28817292272238,-0.510719177663539
"AT3G51450",-1.48482340355244,-0.0567210976661238,-1.00716080017977,0.470174311390381,-0.389984051482629,0.991670151106612,0.150426955746028,-0.459027110818356,1.7854450454563
"AT3G51910",-0.267206096478658,-1.18418133563653,-0.83164120013801,-0.244035316148538,-0.793691115969678,1.23354501324586,0.624842732105517,-0.308977080479979,1.77134439950002
"AT3G52450",-0.749652097631668,1.18827084159295,0.527158566820286,1.95463585919138,-0.685145192496834,-0.847053145301022,-0.710866468437236,-0.284442556943492,-0.392905806794361
"AT3G52540",-1.10915852828317,-0.660960754813829,-1.11204095700535,0.467580335516026,-0.428746689067877,0.920773940024724,-0.230912417549736,0.218258029117341,1.93520704206187
"AT3G52740",-0.649952705369952,0.158940471876907,-0.592021249025851,2.36656025033633,-0.381957404432708,-0.122403138576535,-0.495506482014545,0.617963108209486,-0.901622851003134
"AT3G52910",1.05585722892199,-0.000274583524844991,1.09289253215458,-0.360255568610391,1.28461047225719,-1.02664534589448,-0.740319810981534,0.200304761793398,-1.50616968611592
"AT3G53200",-0.345312465953228,-1.02674531398518,-1.31324485119389,-0.321933247812695,-0.167171133300204,1.42940916017007,1.5848053808661,-0.368626764534295,0.528819235743322
"AT3G53232",-0.111578355002733,-0.542894981281791,-1.10453030412998,-1.00880629275258,-0.502629197779957,1.38767696608246,0.864877961839732,-0.493753389162253,1.51163759218711
"AT3G53250",-0.890869844299947,-0.839593374035648,-0.647965690030219,-1.63463429450254,1.00308927079051,0.81442617618729,0.629484487766052,1.02545604776239,0.540607220362112
"AT3G53600",-0.707197807212602,1.76125945008323,0.0793749225172174,1.67638318179051,-0.560184565878263,-0.56795187158492,-0.586904911266017,-0.523180332637315,-0.571598065811838
"AT3G53720",-1.6774842557792,-0.948601358727484,1.4361998359512,-0.745896944101031,0.276175800361077,0.168407733891115,-0.139152564124119,0.487953687453833,1.14239806507462
"AT3G53830",-0.667252966819929,-0.671104868990945,-0.665875583586394,0.395604500199602,0.482688937859646,-0.578418014467959,-0.368080296845607,2.38787723292694,-0.315438940275357
"AT3G54500",-0.837464117897323,-0.556435512279977,-0.675627534066933,0.296119911812644,0.050479910820224,-0.787369243414352,-0.73226736341007,1.50076374590304,1.74180020253275
"AT3G54810",0.663855620986932,0.812356966050205,1.62710815025221,-0.624231803157842,0.662917417938094,-0.776009927682151,-0.320164894911497,-0.463739672972916,-1.58209185650303
"AT3G54890",-0.932122976762678,-0.830480127049132,-0.889804906160024,-0.62068827083141,1.46837649214019,-0.0164987219396129,-0.271489191566136,1.69620842681742,0.396499275351379
"AT3G54990",-0.923309538358266,-0.0887288829770218,-0.793307666902342,2.42232421097696,-0.344125904250697,-0.244551289884989,-0.436515260541379,0.512767197237219,-0.104552865299482
"AT3G55130",-1.10545238748177,-1.09783277851154,-0.829334898728059,0.0203399532387006,0.347003686448937,0.107622466219345,0.00458269865919044,2.14066135501696,0.412409905138223
"AT3G55980",-0.591581222721774,0.896456937108411,2.36611549419937,-0.395778736325216,-0.49449116307149,-0.442941153397625,-0.543185579566003,-0.538354115233362,-0.25624046099231
"AT3G56260",-1.36842765433886,-0.620022115730314,-1.0000848782313,1.36494470900982,-0.352686338641932,0.45012817709793,-0.193909085988755,1.57969253673614,0.140364650087266
"AT3G56290",-0.583940583521379,0.26457065177204,-0.450528350249886,2.44220774229925,-0.49896946321896,-0.505217898602108,-0.612651330630109,0.492151867291487,-0.547622635140338
"AT3G56400",-0.187028339087669,0.644266373202289,2.12505995339028,-1.11875620771235,-0.535409455955726,-0.375159891406948,-0.20880602954053,-0.963351973380669,0.619185570491321
"AT3G57800",1.07481858077259,-1.44225436151909,0.474505934826413,-1.85762452816273,0.33450096102217,0.218650707711863,0.633971818306782,-0.147467577890907,0.71089846493291
"AT3G57920",-0.350550500039039,1.77949515675378,0.0200975849136353,1.59678674623277,-0.372799243928127,-0.945469875244653,-0.425203436050033,-0.429116461357013,-0.873239971281317
"AT3G58190",-0.245031022476482,0.168793644454489,-1.05580035629732,-0.484281975913879,-0.286426844916552,1.15594643742401,0.286612988190342,-1.34406326879222,1.80425039832762
"AT3G58710",-1.18554839135836,0.501092188457646,-0.264930842821165,0.187244173180579,-0.944118153034075,0.740717676249566,0.281286160405208,-1.15535016689477,1.83960735581537
"AT3G59060",-1.08883647763944,-0.131135061944262,-0.555982544982879,0.748641018306734,-0.101510976753191,-0.921701439235159,-0.645152297393953,2.0613723164113,0.634305463230849
"AT3G59400",-0.915066342112268,-0.627425330041656,-0.703082904253934,0.311389851398052,-0.0139689716088594,0.0981846235669099,-0.599805840696074,2.40966610116312,0.0401088125847061
"AT3G60390",0.737843840799941,-1.69790174969599,-0.116116346588302,-1.67470724464014,0.819314621403043,0.577693147498384,0.7290495123622,0.205484356828139,0.419339862032735
"AT3G60490",-0.632696317539064,-0.772673054788616,-0.62550814939118,-0.69322997547948,-0.29230148324631,0.884322933512624,0.454486964634212,-0.512061022896854,2.18966010519467
"AT3G60530",-0.0838042193774241,-0.250247542963911,0.726495311509462,-1.18163893713961,-0.510869181664558,0.249552680162051,0.226057763167449,-1.21443496815725,2.03888909446379
"AT3G60630",0.0240710682162748,0.480462393836832,0.391707446644022,1.46731906954197,0.78283494200548,-0.736505242910032,-1.09371607485771,0.401270232201294,-1.71744383467813
"AT3G61150",-0.430184322817474,0.167543815681754,0.177876592342317,-0.53063594510272,0.0272049014334554,-0.446622901019674,0.178780871629776,2.28207911121563,-1.42604212336307
"AT3G61190",-0.514207807412463,0.651888025345969,2.43373904227155,-0.0690961428198981,-0.490066677270716,-0.597018395187477,-0.554627822895955,-0.662941113121068,-0.197669108909948
"AT3G61220",-1.24353884460054,-0.419156047531738,-0.724721506003314,0.712962668004844,-0.0287109431831122,0.0152319285147229,-0.748218757272941,2.1443795924917,0.29177190958038
"AT3G61630",0.764753237212823,-0.406147088316837,0.036451590942933,0.0259618114653616,-1.27591687208649,0.375991617188128,0.0717868110825664,-1.4382131463178,1.84533203882932
"AT3G61750",-0.468230394419484,0.399795348500945,-0.670531375885827,2.09719455305558,-0.173042976756892,-0.656944857570686,-0.580870718891024,1.01948449847419,-0.966854076506807
"AT3G61830",1.16810587202249,0.319089339536664,2.00090573928617,-0.841327650433015,-0.12395792711811,-0.57049384359205,-0.277004127722596,-0.863643249419429,-0.811674152560127
"AT3G61950",-0.192475640007854,-0.560652301005368,-0.755237074517948,-1.20874552033255,0.908465964662086,-0.135023328628066,-0.369243716577337,2.14703913398186,0.165872482425181
"AT3G62090",1.8958703336801,-0.303604176390488,1.31438953472949,-0.923842862408691,-0.137169686299965,-0.122114710741546,-0.000802246018045574,-1.18906247730616,-0.533663709244689
"AT3G62150",-1.57155620514283,0.0901903905529183,-1.28120508430553,1.5669108511351,0.300479018826243,0.291001625753405,0.112729760858388,-0.50158426572166,0.993033908043968
"AT3G63350",0.366158715449431,0.10784816480248,2.32971863746941,0.363610785622626,-0.353381363588275,-0.98110112364503,-0.39029800592382,-0.805660563639668,-0.636895246547157
"AT4G00050",-0.649686950390069,-0.1314065582427,-0.653677650589648,1.24461986671196,-0.179767212579019,-0.487680504426218,-0.286596312313905,2.08494078907664,-0.940745467247045
"AT4G00130",1.90627371656155,0.903192167117643,0.228662649993875,0.546530830625657,-0.521948182564166,-0.883778903850773,-0.184523784490343,-0.749207101550782,-1.24520139184266
"AT4G00150",-0.906329792752303,-0.850277043681089,-0.272280263601821,-0.522417464416556,-0.139917665154707,0.637848853524366,0.83494097940635,-0.847268508412033,2.06570090508779
"AT4G00210",-0.920545315031777,-0.682167951219184,-0.978298516020201,-0.425479522048002,-0.618938510086441,1.06097397075438,1.17548205789611,-0.225841743016567,1.61481552877168
"AT4G00480",-0.786120482094754,-0.64031069477039,-0.528187450522061,0.0667465518946085,1.16973151079231,-0.166274556226809,-0.372228236526327,2.10557090572646,-0.84892754827303
"AT4G00940",0.822529870730246,-0.0810196843052521,-1.62684755567094,2.0256226388699,-0.149358165593006,-0.151207067387148,-0.0510851048955446,-0.717076449816233,-0.0715584819320249
"AT4G01120",-0.0540696305042087,1.65176573596639,0.382955625981709,1.57899008659108,-0.955057878389022,-0.73669147555972,-0.696450611904222,-0.623472621031265,-0.547969231150744
"AT4G01250",-0.903669793080865,0.294014044654014,-0.23725888426666,2.2983700920715,-0.767544802837997,-0.452981654906667,-0.503822484047634,-0.443531647389141,0.716425129803445
"AT4G01460",-0.762687684033166,-0.766915169269386,0.764619825534084,-1.10165366443055,0.108626369691491,-0.101845515147375,-0.694005689295206,2.07284027544093,0.48102125150918
"AT4G01540",-0.499168772508898,1.32672243670714,0.530942562656447,1.7990058816351,-0.508403083830254,-0.918221734176612,-0.906772137284118,-0.0888647550386898,-0.735240398160114
"AT4G01750",-0.656337134280728,0.492315569736663,-0.710551725724337,2.4332833740865,-0.382308710493252,-0.590451793713662,-0.377671869892584,0.243694509062092,-0.451972218780695
"AT4G03400",-0.36334075006759,1.77400481509593,-0.124113678043378,1.64474501330416,-0.580348347618092,-0.458602037614294,-0.268997031165188,-0.633922371945665,-0.989425611945883
"AT4G04700",-0.762869687314361,-0.555298569032819,-0.847767344994845,1.97713021114695,0.00528840957138061,-0.500680178332145,-0.498516198801141,1.3923833776568,-0.209670019899822
"AT4G04840",-1.06175881958967,-0.88413882235893,-1.0669119819451,0.321934855606401,-0.332972961024547,0.651797396233603,-0.42877897362255,1.72223671131163,1.07859259538916
"AT4G04890",0.276044299496386,0.319757725915035,1.00921777447226,0.079338843603161,0.336159210866634,-0.407059540792364,-0.453067469046002,1.09901798000742,-2.25940882452253
"AT4G05100",2.13906881793887,-0.68374987637293,-0.699411981354196,1.27494601099802,-0.363471721905943,-0.369024302734692,-0.42354597577773,-0.514468149896539,-0.360342820894859
"AT4G05170",1.61271334492334,-0.684817039340937,-0.738468799075801,0.690484440348679,0.810907999300201,-0.400273347134132,-0.269454201458265,0.606674776572771,-1.62776717413586
"AT4G06746",-0.983759045513282,-1.05132059949043,-1.30559087343081,-0.631597127555237,0.821326669896758,0.926833657610804,1.1878460788677,0.104629976441937,0.931631263172561
"AT4G08040",-0.190807665767931,2.07947935156267,0.450322719140826,1.01791352779632,-0.809955409940089,-0.461145171520207,-0.651902321221027,-0.915344135741023,-0.518560894309536
"AT4G09460",1.40146431901711,-1.1933926571572,-0.0755597842920864,-1.84376242015622,0.411013745951168,0.883657165353822,0.213781338805793,-0.207222195864385,0.410020488341996
"AT4G09530",1.06412962975188,0.269473723399885,1.82726521583547,-1.19069981063175,0.256229700399179,-0.650563472501879,0.164412113370789,-0.806092239412685,-0.934154860210886
"AT4G09750",-0.755946587973687,-0.125660037226937,-0.309580933462414,1.47759298133319,-0.252553459827315,-0.659277612571006,-0.86375818599631,1.92363607853885,-0.434452242814379
"AT4G10020",0.399083147687518,-0.252095215037317,1.74639932727918,-1.57495855632023,-0.0305540072813065,-0.00788993427804872,0.174369086105011,-1.25483360144104,0.80047975328623
"AT4G10150",2.1311893621857,-0.0639093428663209,0.780026265037129,-1.27575923291758,-0.523855003869411,0.0456495278310766,0.168023410082658,-0.873256481218443,-0.388108504264808
"AT4G10240",0.142904737903562,-0.252696679403115,0.331627114067792,-1.50374684974489,0.236667337504954,-0.192013221884679,0.0396935278611965,-0.93955403285454,2.13711806654972
"AT4G10265",-0.571416188839289,-0.334979146374579,-0.668140972695098,2.15278178039466,-0.400279285422959,-0.245195660503611,-0.502544014490167,1.24540091322344,-0.67562742529239
"AT4G11050",0.855048936199802,0.0126000418108812,0.972629302676934,-1.30677947615062,1.64481248064723,-0.942832221331506,0.00280884135183738,-0.262755720344151,-0.975532184860408
"AT4G11280",-0.505481016146074,0.55016872678942,2.50453802718639,-0.340205582755581,-0.40414173389216,-0.454687010313147,-0.495151019662609,-0.237046627584843,-0.617993763621396
"AT4G11360",-0.661693972253917,1.33581060210174,-0.0159084856613797,2.03618986222861,-0.862172959428944,-0.509357067782403,-0.612407213633525,-0.330308425109002,-0.380152340461176
"AT4G11570",-0.969136419451768,0.431838345896192,-0.619844562730478,2.34179122001775,-0.407790965806138,-0.312519082224405,-0.801972421306628,0.0239426697784142,0.313691215827058
"AT4G11660",-0.393267643727863,-0.103113427934935,1.48491689792099,-0.182976581031186,-0.318281701590931,-0.40521841636569,-1.42736323319379,1.7654596718336,-0.420155565910199
"AT4G12000",-0.197318607126036,0.908713885163265,-0.0149246462258658,2.23627089964111,-0.551639734882331,-0.845588235323321,-0.816507081817523,-0.0515427500900639,-0.667463729339232
"AT4G13010",-0.786252064244963,0.207641198233541,-0.112818885724505,1.54578152105258,-0.513116203908564,-0.976935210125284,-1.0270660630161,1.63187456892701,0.0308911388062848
"AT4G13300",-0.865207204867464,-0.303981132292948,-0.776597845261938,0.0399986549446526,-0.202594303538386,0.224734105666991,-0.240735649367127,-0.377999614840103,2.50238298955632
"AT4G13310",-0.484845584834853,-0.365724444261778,-0.462208587617472,-0.334412441950541,-0.390094446238071,0.105525666200507,-0.27193290504789,-0.421359823531184,2.62505256728128
"AT4G13340",-0.733645303236607,2.00672186905076,0.715037935953589,0.978158344599171,-0.685542074987892,-0.528388299785881,-0.358315240587101,-0.939450213803521,-0.454577017202518
"AT4G13395",-1.00773760221616,0.030753862941431,0.986609181772942,-1.14252611040694,-0.400932434518931,0.15090886776879,-0.145399087524374,-0.526614897386932,2.05493821957017
"AT4G13620",1.23864907199697,0.757144209916027,-0.613638621603618,1.48958079859043,0.387018912137813,-0.739167152816852,-0.308863909517197,-0.929463385744361,-1.28125992295921
"AT4G13790",1.97698234679701,-0.734382806558846,-1.13860462908799,-0.193872150253749,0.10020439579947,1.04402066849398,0.346346461986414,-0.79326536000539,-0.607428927170905
"AT4G14250",-0.11519425367035,-0.746601485822407,-0.874901718695032,-0.611461858264968,-0.38425112194093,0.752542327518955,0.41779704487308,-0.664893515406421,2.22696458140807
"AT4G14540",-1.30279351671071,-0.157606422162761,0.178178870830966,-0.296323830398052,0.0450113207434773,-0.344112676173526,-0.984028754553678,2.1290458099599,0.732629198464387
"AT4G14690",-0.596742226588727,-0.303065603442851,-0.587028048951958,0.57198551372423,-0.194650506457409,-0.35507162232605,-0.627288276202156,2.48379070478118,-0.391929934536261
"AT4G14980",-0.944653014392968,0.0985095899611008,-0.72935435646476,1.92427053194544,0.42598420491065,-0.575651946973532,-0.459456614520155,1.15616852177394,-0.895816916239716
"AT4G15248",-0.596375476997682,0.508787866131991,-0.375397549551189,2.37291233057401,-0.49434005515339,-0.637585483558498,-0.596728787197439,0.452701613742752,-0.633974457990558
"AT4G15300",-1.63640391686351,-0.122192187260854,-0.242652005786781,0.873692247803871,1.57051519050704,-0.534759068743614,-0.699012704501661,1.07776866377206,-0.286956218926553
"AT4G15396",-1.32092098070153,-0.669592460536037,-0.510567579650222,0.0603218981584236,-0.147700373292265,0.921691704851509,0.349409622735184,-0.698037791046974,2.01539595948192
"AT4G15430",-0.747998459222957,-0.511311396306746,-1.0329928200644,1.94563666122243,-0.162462242554304,-0.669690080128092,-0.432838846893273,1.233341800464,0.378315383483336
"AT4G15440",-0.865557135722644,-0.814213422971208,-0.827358777073622,-0.682900015890869,-0.00354026600142122,0.960093252387069,0.432054876057473,-0.262468019675384,2.06388950889061
"AT4G15490",-1.4703979820274,-0.511649756555758,-0.0306909160373091,-0.616793297706527,-0.34027010526383,-0.264379785928695,0.0736671584157269,1.51230664979641,1.64820803530738
"AT4G15630",-0.57938635262779,0.0936449827177749,-0.44654988794866,1.84190998873973,-0.180255189832528,-0.403014214552889,-0.550786534327837,1.44263933350401,-1.21820212567181
"AT4G16140",-1.31298606582879,-0.305459121602265,-0.76609973953245,1.80861191104211,0.290243129772384,0.0164698788034946,-0.481514872512003,1.30450847514324,-0.55377359528572
"AT4G16610",0.0564571736377308,0.124647439876653,0.422160005821323,1.69920843683002,0.788991222893781,-0.657263851504046,-0.542191832666379,-0.00328905526026528,-1.88871953962881
"AT4G16640",2.32782725807136,0.240339522952031,-1.08620476939749,0.0603670701233182,0.323606711483646,-0.771525330845331,-0.577453797339819,0.0355663591353976,-0.552523024183115
"AT4G16670",1.91676883419598,-0.335150747051602,1.08148119132531,-1.14801913491747,0.0629691442657801,-0.447594946210545,0.428616190583058,-0.531792393671508,-1.02727813851901
